x,y,z,red,green,blue
134949.05,521771.992,-37.413,,,
134948.082,521772.799,-37.462,,,
134947.96,521772.039,-37.385,,,
134948.042,521771.908,-37.389,,,
134947.858,521773.163,-37.46,,,
134948.956,521772.018,-37.417,,,
134948.479,521772.229,-37.403999999999996,,,
134948.286,521772.274,-37.413,,,
134948.114,521772.003,-37.396,,,
134947.803,521772.492,-37.418,,,
134947.734,521772.611,-37.396,,,
134948.227,521771.553,-37.402,,,
134948.296,521771.434,-37.415,,,
134948.169,521771.357,-37.4,,,
134947.667,521771.877,-37.423,,,
134947.619,521771.695,-37.402,,,
134947.845,521771.318,-37.403999999999996,,,
134947.926,521771.201,-37.417,,,
134947.724,521771.249,-37.398,,,
134947.88,521771.005,-37.396,,,
134947.068,521772.033,-37.412,,,
134947.953,521771.986,-37.38,,,
134947.867,521770.479,-37.396,,,
134946.868,521772.083,-37.421,,,
134947.122,521771.385,-37.389,,,
134946.958,521771.124,-37.408,,,
134946.328,521771.567,-37.407,,,
134949.207,521772.169,-37.41,,,
134947.591,521771.808,-37.414,,,
134946.914,521772.07,-37.41,,,
134947.221,521771.575,-37.416,,,
134947.11,521771.489,-37.419,,,
134949.026,521771.885,-37.422,,,
134948.907,521771.818,-37.443,,,
134948.59,521771.775,-37.456,,,
134948.667,521771.667,-37.422,,,
134948.541,521771.591,-37.426,,,
134947.85,521772.688,-37.447,,,
134947.436,521772.262,-37.456,,,
134947.121,521772.762,-37.45,,,
134947.36,521772.387,-37.452,,,
134947.849,521771.339,-37.421,,,
134947.513,521770.776,-37.452,,,
134947.744,521770.406,-37.445,,,
134947.206,521771.27,-37.437,,,
134946.574,521771.726,-37.435,,,
134946.371,521771.579,-37.403,,,
134946.747,521771.16,-37.427,,,
134949.003,521772.005,-37.415,,,
134948.76,521772.404,-37.403,,,
134948.991,521772.035,-37.405,,,
134948.39,521772.171,-37.403999999999996,,,
134947.654,521772.549,-37.423,,,
134948.133,521771.488,-37.412,,,
134948.081,521771.3,-37.419,,,
134947.649,521771.705,-37.399,,,
134947.897,521771.027,-37.403,,,
134947.53,521771.637,-37.411,,,
134947.747,521771.265,-37.396,,,
134947.097,521772.056,-37.409,,,
134946.979,521771.975,-37.412,,,
134946.899,521772.094,-37.418,,,
134947.234,521771.292,-37.416,,,
134946.984,521771.128,-37.415,,,
134946.782,521771.177,-37.406,,,
134948.878,521771.795,-37.446,,,
134947.84,521773.199,-37.45,,,
134948.138,521772.708,-37.429,,,
134948.63,521771.649,-37.425,,,
134948.558,521771.764,-37.449,,,
134948.432,521771.687,-37.435,,,
134948.512,521771.568,-37.429,,,
134948.576,521770.918,-37.451,,,
134947.331,521772.363,-37.446,,,
134947.635,521771.88,-37.434,,,
134946.958,521772.142,-37.429,,,
134946.832,521772.066,-37.424,,,
134947.477,521770.758,-37.456,,,
134947.401,521770.869,-37.425,,,
134946.723,521771.144,-37.43,,,
134947.84,521771.193,-37.377,,,
134947.788,521771.004,-37.375,,,
134949.049,521771.856,-37.422,,,
134948.75,521772.346,-37.425,,,
134948.849,521771.907,-37.44,,,
134948.925,521771.782,-37.444,,,
134948.118,521772.816,-37.45,,,
134948.605,521771.75,-37.438,,,
134948.484,521771.681,-37.432,,,
134948.56,521771.556,-37.436,,,
134947.822,521772.456,-37.429,,,
134947.378,521772.35,-37.444,,,
134947.147,521772.72,-37.452,,,
134947.894,521770.964,-37.426,,,
134947.52,521771.579,-37.434,,,
134947.19,521771.565,-37.418,,,
134946.962,521771.922,-37.435,,,
134947.329,521770.788,-37.435,,,
134946.525,521771.811,-37.451,,,
134948.685,521771.631,-37.432,,,
134947.756,521772.64,-37.402,,,
134947.945,521771.855,-37.38,,,
134947.806,521771.253,-37.375,,,
134946.242,521771.648,-37.443,,,
134947.76,521771.057,-37.355,,,
134949.026,521771.84,-37.425,,,
134948.574,521771.739,-37.441,,,
134948.455,521771.658,-37.435,,,
134947.798,521772.44,-37.431,,,
134948.29,521771.381,-37.419,,,
134948.077,521771.43,-37.428,,,
134947.346,521772.339,-37.438,,,
134947.468,521771.047,-37.427,,,
134947.312,521771.291,-37.429,,,
134947.776,521770.553,-37.442,,,
134946.612,521771.881,-37.441,,,
134946.686,521771.754,-37.427,,,
134948.695,521772.499,-37.4,,,
134947.211,521771.397,-37.383,,,
134948.802,521771.83,-37.457,,,
134948.195,521772.828,-37.463,,,
134947.4,521773.009,-37.462,,,
134946.221,521771.546,-37.414,,,
134948.623,521771.938,-37.506,,,
134948.743,521772.427,-37.393,,,
134949.037,521771.945,-37.417,,,
134948.61,521772.371,-37.414,,,
134946.297,521771.556,-37.409,,,
134948.82,521772.438,-37.397,,,
134948.085,521771.979,-37.391,,,
134947.705,521772.587,-37.39,,,
134947.767,521772.474,-37.422,,,
134948.19,521771.534,-37.396,,,
134948.14,521771.333,-37.403999999999996,,,
134948.493,521772.277,-37.409,,,
134947.708,521771.752,-37.400999999999996,,,
134947.643,521771.861,-37.416,,,
134947.59,521771.671,-37.405,,,
134947.824,521771.321,-37.396,,,
134947.849,521770.994,-37.39,,,
134947.157,521772.09,-37.403,,,
134947.831,521770.462,-37.409,,,
134948.372,521772.208,-37.403,,,
134948.441,521772.089,-37.416,,,
134946.916,521771.098,-37.403,,,
134948.12,521772.056,-37.400999999999996,,,
134947.816,521772.539,-37.414,,,
134948.302,521771.486,-37.411,,,
134947.893,521771.052,-37.392,,,
134947.514,521771.661,-37.41,,,
134946.956,521772.004,-37.412,,,
134948.125,521772.871,-37.473,,,
134948.869,521772.008,-37.459,,,
134948.826,521771.801,-37.458,,,
134948.02,521772.837,-37.482,,,
134947.247,521772.702,-37.465,,,
134948.0,521771.973,-37.378,,,
134946.965,521771.163,-37.405,,,
134948.11,521772.895,-37.481,,,
134947.218,521772.679,-37.468,,,
134946.852,521771.089,-37.407,,,
134947.823,521771.171,-37.37,,,
134946.347,521771.622,-37.411,,,
134947.732,521771.171,-37.367,,,
134947.807,521771.045,-37.362,,,
134947.764,521770.988,-37.377,,,
134947.258,521771.384,-37.381,,,
134948.808,521772.392,-37.41,,,
134947.741,521772.664,-37.41,,,
134947.449,521770.946,-37.417,,,
134948.488,521772.36,-37.403999999999996,,,
134947.634,521772.598,-37.421,,,
134948.436,521772.158,-37.393,,,
134948.362,521772.284,-37.408,,,
134947.974,521771.879,-37.377,,,
134947.811,521772.622,-37.409,,,
134947.99,521772.05,-37.382,,,
134948.072,521771.932,-37.394,,,
134947.692,521772.541,-37.403,,,
134948.247,521771.368,-37.413,,,
134948.128,521771.287,-37.417,,,
134947.627,521771.826,-37.41,,,
134947.702,521771.7,-37.405,,,
134947.888,521771.136,-37.396,,,
134947.577,521771.625,-37.418,,,
134947.682,521771.179,-37.406,,,
134947.073,521772.145,-37.422,,,
134947.837,521771.069,-37.367,,,
134946.95,521772.088,-37.406,,,
134947.332,521771.467,-37.407,,,
134947.132,521771.518,-37.416,,,
134947.763,521771.181,-37.364,,,
134946.842,521771.165,-37.403,,,
134947.73,521771.003,-37.378,,,
134948.719,521772.515,-37.398,,,
134948.976,521772.119,-37.436,,,
134948.932,521771.911,-37.426,,,
134948.076,521772.746,-37.457,,,
134948.568,521771.686,-37.436,,,
134948.442,521771.61,-37.43,,,
134947.768,521772.715,-37.432,,,
134948.272,521771.327,-37.423,,,
134948.147,521771.252,-37.427,,,
134947.23,521772.725,-37.455,,,
134947.333,521772.292,-37.442,,,
134947.596,521771.589,-37.428,,,
134947.821,521771.092,-37.367,,,
134947.886,521770.593,-37.424,,,
134947.044,521771.941,-37.438,,,
134947.837,521770.38,-37.432,,,
134946.844,521771.977,-37.429,,,
134947.33,521770.924,-37.435,,,
134947.413,521770.794,-37.439,,,
134946.302,521771.473,-37.415,,,
134946.786,521771.257,-37.436,,,
134946.48,521771.753,-37.448,,,
134948.336,521772.055,-37.425,,,
134949.097,521771.844,-37.438,,,
134948.954,521772.09,-37.44,,,
134948.459,521771.782,-37.454,,,
134948.188,521771.95,-37.423,,,
134947.668,521772.493,-37.426,,,
134948.249,521771.311,-37.426,,,
134948.118,521771.228,-37.43,,,
134947.199,521772.714,-37.449,,,
134947.43,521772.345,-37.451,,,
134947.304,521772.269,-37.445,,,
134947.56,521771.572,-37.432,,,
134947.301,521770.901,-37.438,,,
134946.563,521771.802,-37.431,,,
134947.988,521771.926,-37.382,,,
134948.053,521772.776,-37.466,,,
134947.823,521773.146,-37.473,,,
134948.876,521772.002,-37.45,,,
134948.955,521771.882,-37.426,,,
134948.212,521772.79,-37.446,,,
134948.48,521772.095,-37.431,,,
134948.094,521772.709,-37.45,,,
134948.578,521771.655,-37.428,,,
134948.452,521771.579,-37.432,,,
134948.163,521771.229,-37.437,,,
134947.613,521771.566,-37.438,,,
134947.78,521770.469,-37.43,,,
134946.792,521772.074,-37.435,,,
134947.347,521770.887,-37.418,,,
134947.429,521770.77,-37.44,,,
134946.801,521771.232,-37.419,,,
134946.369,521771.652,-37.426,,,
134947.627,521772.604,-37.421,,,
134947.778,521772.683,-37.425,,,
134949.224,521772.132,-37.402,,,
134948.867,521772.426,-37.403999999999996,,,
134948.748,521772.358,-37.416,,,
134948.973,521771.981,-37.409,,,
134948.422,521772.319,-37.411,,,
134948.503,521772.2,-37.405,,,
134948.302,521772.25,-37.413,,,
134948.056,521772.091,-37.385,,,
134948.132,521771.967,-37.398,,,
134947.745,521772.58,-37.398,,,
134947.931,521772.016,-37.388,,,
134948.011,521771.897,-37.382,,,
134948.12,521771.441,-37.407,,,
134947.687,521771.86,-37.403999999999996,,,
134947.873,521771.296,-37.395,,,
134947.891,521770.975,-37.407,,,
134947.011,521772.122,-37.409,,,
134947.878,521770.448,-37.398,,,
134947.184,521771.557,-37.41,,,
134947.341,521771.314,-37.426,,,
134947.146,521771.357,-37.399,,,
134946.344,521771.543,-37.407,,,
134949.296,521772.092,-37.428,,,
134948.962,521772.071,-37.422,,,
134948.919,521771.864,-37.43,,,
134948.852,521771.986,-37.453,,,
134948.188,521772.774,-37.439,,,
134948.293,521772.328,-37.427,,,
134948.475,521771.758,-37.446,,,
134947.691,521772.464,-37.427,,,
134947.448,521772.309,-37.452,,,
134946.882,521772.132,-37.435,,,
134947.525,521770.822,-37.439,,,
134947.75,521770.459,-37.441,,,
134947.318,521770.864,-37.422,,,
134948.749,521772.48,-37.389,,,
134946.772,521771.209,-37.422,,,
134946.842,521771.076,-37.418,,,
134946.34,521771.628,-37.42,,,
134948.624,521772.405,-37.411,,,
134947.301,521770.961,-37.462,,,
134947.74,521771.211,-37.373,,,
134947.637,521771.794,-37.394,,,
134947.714,521771.67,-37.416,,,
134948.058,521772.901,-37.493,,,
134948.421,521771.777,-37.457,,,
134947.165,521772.684,-37.462,,,
134948.504,521772.336,-37.405,,,
134947.737,521771.087,-37.363,,,
134949.272,521772.12,-37.409,,,
134948.713,521772.462,-37.392,,,
134949.021,521771.969,-37.416,,,
134948.601,521772.389,-37.413,,,
134948.424,521772.112,-37.406,,,
134948.379,521772.247,-37.4,,,
134948.453,521772.134,-37.394,,,
134947.822,521772.591,-37.41,,,
134948.104,521772.08,-37.400999999999996,,,
134947.798,521772.575,-37.403999999999996,,,
134948.007,521772.026,-37.383,,,
134948.159,521771.433,-37.396,,,
134947.609,521771.771,-37.406,,,
134947.812,521772.398,-37.451,,,
134947.185,521772.875,-37.466,,,
134947.134,521772.674,-37.464,,,
134947.835,521771.276,-37.372,,,
134948.08,521772.871,-37.476,,,
134949.241,521772.109,-37.412,,,
134948.997,521771.952,-37.41,,,
134948.689,521772.446,-37.395,,,
134946.315,521771.52,-37.411,,,
134948.08,521772.063,-37.394,,,
134948.143,521771.937,-37.408,,,
134947.769,521772.551,-37.407,,,
134948.03,521771.862,-37.402,,,
134948.135,521771.417,-37.398,,,
134947.584,521771.755,-37.4,,,
134947.891,521771.259,-37.397,,,
134947.034,521772.092,-37.400999999999996,,,
134947.901,521770.42,-37.408,,,
134946.909,521772.017,-37.414,,,
134947.22,521771.529,-37.400999999999996,,,
134947.17,521771.328,-37.408,,,
134946.8,521771.095,-37.41,,,
134947.717,521771.196,-37.384,,,
134947.828,521770.533,-37.413,,,
134947.688,521772.669,-37.403999999999996,,,
134947.789,521771.29,-37.392,,,
134947.797,521771.076,-37.36,,,
134946.332,521771.497,-37.42,,,
134948.891,521771.977,-37.433,,,
134948.973,521771.846,-37.428,,,
134948.458,521772.396,-37.421,,,
134948.242,521772.755,-37.437,,,
134948.109,521772.685,-37.441,,,
134948.601,521771.625,-37.42,,,
134948.357,521771.469,-37.427,,,
134947.738,521772.451,-37.425,,,
134949.217,521772.093,-37.414,,,
134948.898,521772.032,-37.456,,,
134948.049,521772.86,-37.478,,,
134948.546,521770.953,-37.46,,,
134948.039,521771.439,-37.448,,,
134947.302,521772.34,-37.45,,,
134948.661,521772.423,-37.407,,,
134948.528,521772.353,-37.411,,,
134946.921,521772.123,-37.424,,,
134947.795,521770.444,-37.421,,,
134946.803,521772.042,-37.427,,,
134947.371,521770.858,-37.428,,,
134947.447,521770.734,-37.45,,,
134948.95,521771.965,-37.412,,,
134948.512,521772.377,-37.41,,,
134948.393,521772.296,-37.414,,,
134948.466,521772.182,-37.399,,,
134948.273,521772.227,-37.417,,,
134948.02,521772.074,-37.388,,,
134947.721,521772.564,-37.4,,,
134947.902,521771.993,-37.400999999999996,,,
134948.157,521771.31,-37.413,,,
134947.651,521771.842,-37.408,,,
134947.731,521771.723,-37.402,,,
134947.71,521771.201,-37.384,,,
134946.975,521772.104,-37.413,,,
134947.855,521770.433,-37.409,,,
134947.161,521771.541,-37.413,,,
134947.311,521771.304,-37.429,,,
134946.856,521772.023,-37.416,,,
134948.489,521772.153,-37.4,,,
134946.872,521771.176,-37.4,,,
134947.642,521772.684,-37.424,,,
134948.289,521772.204,-37.417,,,
134948.043,521772.044,-37.389,,,
134948.12,521771.92,-37.411,,,
134947.732,521772.533,-37.402,,,
134947.917,521771.968,-37.383,,,
134948.107,521771.394,-37.411,,,
134947.673,521771.812,-37.39,,,
134947.75,521771.688,-37.412,,,
134947.867,521771.243,-37.39,,,
134947.119,521772.144,-37.42,,,
134946.997,521772.075,-37.403999999999996,,,
134947.491,521771.017,-37.419,,,
134947.178,521771.503,-37.396,,,
134946.872,521772.0,-37.417,,,
134946.888,521771.152,-37.392,,,
134946.167,521771.565,-37.426,,,
134947.657,521772.659,-37.407,,,
134948.925,521772.067,-37.443,,,
134949.073,521771.828,-37.432,,,
134948.873,521771.878,-37.441,,,
134948.136,521772.779,-37.442,,,
134948.502,521771.644,-37.424,,,
134947.839,521772.433,-37.438,,,
134947.465,521773.05,-37.455,,,
134948.212,521771.293,-37.42,,,
134947.787,521771.706,-37.418,,,
134947.275,521772.246,-37.449,,,
134947.537,521771.556,-37.443,,,
134947.357,521771.304,-37.444,,,
134946.844,521772.127,-37.446,,,
134947.389,521770.958,-37.42,,,
134946.532,521771.791,-37.434,,,
134947.971,521771.95,-37.381,,,
134949.013,521771.929,-37.42,,,
134948.707,521772.409,-37.396,,,
134948.343,521772.184,-37.406,,,
134948.091,521772.032,-37.396,,,
134948.204,521771.582,-37.41,,,
134948.272,521771.462,-37.405,,,
134947.721,521771.799,-37.397,,,
134947.602,521771.718,-37.400999999999996,,,
134947.911,521770.402,-37.417,,,
134946.925,521771.994,-37.414,,,
134948.857,521772.367,-37.427,,,
134948.844,521771.855,-37.444,,,
134948.465,521771.626,-37.428,,,
134947.865,521772.618,-37.424,,,
134947.815,521772.417,-37.441,,,
134948.183,521771.269,-37.424,,,
134947.632,521771.607,-37.425,,,
134947.117,521772.157,-37.428,,,
134947.868,521770.39,-37.421,,,
134947.328,521771.281,-37.447,,,
134947.786,521770.522,-37.435,,,
134946.802,521772.101,-37.442,,,
134946.63,521771.844,-37.442,,,
134946.941,521771.147,-37.398,,,
134946.504,521771.769,-37.446,,,
134946.31,521771.604,-37.414,,,
134947.829,521771.224,-37.375,,,
134948.359,521772.071,-37.422,,,
134947.844,521770.508,-37.405,,,
134947.716,521772.647,-37.395,,,
134947.784,521771.029,-37.364,,,
134946.281,521771.581,-37.418,,,
134949.029,521772.099,-37.416,,,
134948.796,521772.467,-37.387,,,
134948.676,521772.399,-37.399,,,
134949.267,521772.068,-37.422,,,
134948.933,521772.048,-37.435,,,
134949.084,521771.798,-37.442,,,
134948.895,521771.848,-37.432,,,
134948.264,521772.304,-37.43,,,
134948.407,521772.059,-37.429,,,
134948.644,521771.697,-37.43,,,
134948.445,521771.734,-37.44,,,
134948.518,521771.62,-37.425,,,
134948.231,521771.258,-37.44,,,
134947.417,521772.297,-37.446,,,
134946.974,521772.178,-37.453,,,
134947.916,521770.378,-37.437,,,
134946.845,521772.114,-37.438,,,
134947.189,521771.293,-37.428,,,
134948.501,521772.122,-37.41,,,
134948.315,521772.162,-37.419,,,
134948.061,521772.008,-37.39,,,
134947.756,521772.505,-37.411,,,
134947.855,521771.033,-37.378,,,
134948.248,521771.445,-37.399,,,
134948.122,521771.37,-37.402,,,
134947.691,521771.775,-37.392,,,
134947.566,521771.7,-37.403999999999996,,,
134947.877,521771.212,-37.392,,,
134947.134,521772.119,-37.402,,,
134947.821,521770.493,-37.416,,,
134947.376,521770.91,-37.415,,,
134946.904,521771.128,-37.392,,,
134948.174,521771.558,-37.396,,,
134947.667,521772.627,-37.39,,,
134947.934,521770.567,-37.414,,,
134949.062,521771.903,-37.418,,,
134948.862,521771.954,-37.436,,,
134948.942,521771.835,-37.43,,,
134948.862,521771.819,-37.445,,,
134948.516,521772.113,-37.428,,,
134948.122,521772.732,-37.437,,,
134948.614,521771.673,-37.425,,,
134948.421,521771.718,-37.442,,,
134948.489,521771.597,-37.428,,,
134948.194,521771.239,-37.434,,,
134947.767,521771.665,-37.431,,,
134947.082,521772.769,-37.452,,,
134948.434,521772.38,-37.424,,,
134947.885,521770.367,-37.439,,,
134946.816,521772.09,-37.432,,,
134946.891,521771.964,-37.427,,,
134947.453,521770.787,-37.446,,,
134947.153,521771.276,-37.44,,,
134946.645,521771.82,-37.434,,,
134948.497,521771.728,-37.437,,,
134948.572,521771.602,-37.423,,,
134948.32,521771.45,-37.421,,,
134947.94,521770.575,-37.422,,,
134947.803,521772.701,-37.44,,,
134949.306,521770.696,-37.458,,,
134949.639,521770.911,-37.36,,,
134949.293,521770.649,-37.462,,,
134949.176,521770.569,-37.484,,,
134949.66,521770.954,-37.374,,,
134950.799,521770.296,-37.477,,,
134949.383,521771.471,-37.465,,,
134949.312,521770.749,-37.464,,,
134949.578,521769.497,-37.46,,,
134949.87,521770.405,-37.462,,,
134949.653,521769.386,-37.49,,,
134949.712,521770.903,-37.374,,,
134948.848,521770.407,-37.488,,,
134950.876,521770.307,-37.481,,,
134949.363,521770.607,-37.461,,,
134949.283,521770.726,-37.467,,,
134950.323,521770.643,-37.455,,,
134949.675,521771.003,-37.397,,,
134949.263,521769.936,-37.422,,,
134950.131,521771.154,-37.459,,,
134949.836,521769.028,-37.467,,,
134949.913,521768.889,-37.463,,,
134949.264,521770.626,-37.475,,,
134949.612,521770.845,-37.402,,,
134949.568,521770.878,-37.394,,,
134949.327,521771.008,-37.536,,,
134948.9,521770.401,-37.476,,,
134949.172,521769.891,-37.412,,,
134948.806,521769.664,-37.395,,,
134948.875,521769.545,-37.417,,,
134949.638,521770.985,-37.4,,,
134950.415,521770.63,-37.45,,,
134950.052,521770.391,-37.443,,,
134949.143,521769.867,-37.415,,,
134949.688,521770.166,-37.453,,,
134948.993,521771.273,-37.438,,,
134949.069,521771.148,-37.451,,,
134948.746,521769.749,-37.438,,,
134949.943,521769.004,-37.462,,,
134950.399,521770.653,-37.45,,,
134950.029,521770.42,-37.442,,,
134949.602,521770.832,-37.422,,,
134950.095,521771.136,-37.463,,,
134948.846,521769.716,-37.416,,,
134948.919,521769.603,-37.411,,,
134948.72,521769.64,-37.411,,,
134949.618,521771.003,-37.428,,,
134949.575,521770.272,-37.435,,,
134949.653,521770.135,-37.448,,,
134949.951,521769.045,-37.477,,,
134949.205,521770.039,-37.427,,,
134949.161,521769.832,-37.426,,,
134948.742,521770.432,-37.501,,,
134949.663,521770.194,-37.434,,,
134948.885,521769.708,-37.405,,,
134948.977,521771.297,-37.446,,,
134948.764,521769.639,-37.399,,,
134949.545,521770.113,-37.438,,,
134949.622,521770.259,-37.433,,,
134949.011,521771.237,-37.439,,,
134949.511,521770.173,-37.436,,,
134950.142,521771.214,-37.454,,,
134949.952,521770.409,-37.439,,,
134950.905,521770.241,-37.493,,,
134949.208,521769.819,-37.424,,,
134948.969,521771.166,-37.447,,,
134948.766,521769.731,-37.42,,,
134949.292,521769.825,-37.437,,,
134948.605,521770.941,-37.448,,,
134949.602,521769.468,-37.469,,,
134949.665,521770.871,-37.379,,,
134949.66,521770.864,-37.389,,,
134949.298,521769.967,-37.426,,,
134948.861,521769.691,-37.399,,,
134948.864,521770.384,-37.488,,,
134949.7,521770.947,-37.381,,,
134949.593,521770.88,-37.383,,,
134949.572,521770.853,-37.403999999999996,,,
134948.493,521770.15,-37.472,,,
134950.029,521771.184,-37.445,,,
134949.591,521770.248,-37.426,,,
134948.975,521771.219,-37.443,,,
134949.125,521769.904,-37.414,,,
134949.31,521769.878,-37.423,,,
134949.227,521770.009,-37.419,,,
134948.956,521769.621,-37.416,,,
