x,y,z
134947.53,521770.78,-37.45
134947.75,521770.4,-37.445
134947.22,521771.28,-37.427
134946.66,521771.75,-37.43
134947.83,521771.1,-37.367
134946.28,521771.5,-37.413
134947.9,521770.4,-37.408
134946.95,521772.1,-37.406
134947.4,521771.0,-37.425
134947.12,521771.47,-37.402
134947.17,521771.3,-37.408
134946.94,521771.16,-37.398
134947.86,521770.56,-37.41
134947.67,521772.62,-37.39
134948.81,521772.4,-37.41
134948.58,521771.56,-37.434
134948.45,521771.6,-37.432
134947.77,521772.44,-37.434
134948.05,521771.4,-37.44
134947.25,521772.7,-37.465
134947.3,521772.28,-37.445
134947.03,521771.97,-37.428
134947.48,521771.03,-37.419
134947.86,521770.44,-37.409
134946.83,521772.0,-37.429
134947.3,521770.97,-37.462
134946.58,521771.84,-37.444
134946.77,521771.28,-37.454
134947.95,521771.9,-37.376
134947.77,521771.0,-37.377
134947.73,521771.22,-37.373
134948.88,521771.88,-37.441
134948.97,521771.8,-37.44
134948.72,521771.66,-37.438
134948.52,521771.7,-37.429
134947.69,521772.53,-37.403
134948.1,521771.25,-37.42
134947.14,521772.72,-37.452
134947.38,521772.34,-37.444
134947.55,521771.6,-37.421
134947.64,521771.16,-37.427
134947.22,521771.56,-37.416
134947.38,521771.3,-37.442
134947.25,521771.25,-37.454
134947.4,521770.78,-37.439
134947.02,521771.1,-37.425
134948.22,521771.75,-37.497
134947.94,521771.94,-37.384
134948.0,521771.97,-37.378
134947.83,521771.03,-37.371
134948.06,521772.9,-37.493
134947.22,521771.44,-37.37
134947.83,521771.12,-37.372
134947.72,521771.06,-37.375
134947.9,521771.1,-37.406
134947.11,521772.1,-37.396
134947.77,521771.2,-37.364
134947.9,521770.53,-37.399
134947.39,521771.72,-37.469
134948.98,521772.03,-37.405
134949.02,521771.97,-37.416
134948.64,521772.38,-37.411
134948.52,521772.28,-37.407
134948.45,521772.12,-37.394
134949.02,521772.06,-37.411
134948.45,521772.34,-37.407
134948.05,521771.97,-37.385
134947.7,521772.6,-37.39
134948.14,521771.53,-37.399
134948.14,521771.34,-37.404
134947.67,521771.75,-37.394
134948.1,521771.34,-37.415
134947.62,521771.8,-37.41
134947.55,521771.7,-37.407
134947.1,521772.06,-37.409
134947.0,521772.0,-37.41
134947.31,521771.5,-37.407
134947.78,521771.28,-37.392
134947.98,521770.44,-37.411
134947.0,521771.2,-37.41
134946.78,521771.2,-37.406
134947.14,521771.5,-37.399
134946.38,521771.6,-37.403
134947.62,521772.6,-37.421
134947.88,521770.44,-37.398
134948.75,521772.47,-37.389
134948.36,521772.28,-37.408
134947.75,521772.6,-37.398
134947.25,521772.28,-37.457
134947.8,521773.2,-37.463
134947.44,521772.94,-37.473
134947.27,521772.7,-37.484
134947.62,521771.53,-37.466
134946.23,521771.66,-37.452
134947.64,521772.62,-37.418
134948.08,521772.8,-37.462
134947.98,521772.06,-37.382
134948.05,521771.9,-37.389
134947.86,521773.16,-37.46
134948.97,521771.97,-37.409
134948.5,521772.2,-37.405
134948.28,521772.28,-37.413
134948.12,521771.97,-37.398
134947.8,521772.5,-37.418
134948.19,521771.53,-37.396
134948.27,521771.47,-37.405
134948.12,521771.38,-37.402
134947.67,521771.88,-37.423
134947.62,521771.7,-37.402
134947.83,521771.28,-37.372
134947.88,521771.22,-37.392
134947.7,521771.2,-37.384
134947.88,521771.0,-37.396
134947.86,521770.47,-37.396
134946.88,521772.1,-37.421
134947.12,521771.38,-37.389
134946.34,521771.53,-37.407
134949.22,521772.12,-37.402
134949.06,521771.9,-37.418
134948.9,521771.8,-37.443
134948.6,521771.78,-37.456
134948.67,521771.66,-37.422
134948.52,521771.62,-37.425
134947.84,521772.7,-37.447
134947.44,521772.25,-37.456
134946.58,521771.72,-37.435
134946.72,521771.16,-37.43
134948.75,521772.44,-37.393
134948.38,521772.22,-37.403
134948.16,521771.44,-37.396
134948.08,521771.3,-37.419
134947.23,521771.28,-37.416
134948.88,521771.78,-37.446
134948.12,521772.72,-37.437
134948.44,521771.7,-37.435
134948.52,521771.56,-37.429
134948.61,521770.94,-37.448
134947.3,521772.34,-37.45
134947.64,521771.88,-37.434
134946.95,521772.16,-37.429
134947.48,521770.75,-37.456
134947.4,521770.88,-37.425
134949.05,521771.84,-37.422
134948.75,521772.34,-37.416
134948.84,521771.9,-37.44
134948.12,521772.8,-37.45
134948.56,521771.56,-37.436
134947.84,521772.44,-37.438
134947.89,521770.97,-37.426
134947.52,521771.6,-37.434
134947.17,521771.5,-37.396
134946.97,521771.94,-37.435
134947.33,521770.78,-37.435
134946.53,521771.8,-37.451
134948.69,521771.62,-37.432
134947.75,521772.62,-37.402
134947.94,521771.84,-37.38
134947.83,521771.22,-37.375
134947.73,521771.1,-37.363
134948.3,521771.38,-37.419
134948.03,521771.44,-37.448
134947.47,521771.06,-37.427
134947.33,521771.28,-37.447
134947.78,521770.56,-37.442
134946.61,521771.88,-37.441
134946.69,521771.75,-37.427
134948.69,521772.5,-37.4
134947.27,521771.38,-37.381
134948.8,521771.84,-37.457
134948.19,521772.8,-37.463
134947.4,521773.0,-37.462
134948.62,521771.94,-37.506
134948.61,521772.38,-37.414
134948.81,521772.44,-37.397
134947.75,521772.5,-37.411
134947.16,521772.1,-37.403
134948.44,521772.1,-37.416
134946.92,521771.1,-37.403
134948.12,521772.06,-37.401
134946.92,521772.0,-37.414
134948.12,521772.88,-37.473
134948.88,521772.0,-37.459
134948.02,521772.84,-37.482
134946.86,521771.1,-37.407
134947.45,521770.94,-37.417
134948.5,521772.34,-37.405
134947.81,521772.62,-37.409
134948.25,521771.38,-37.413
134947.7,521771.7,-37.405
134947.89,521771.12,-37.396
134947.62,521771.6,-37.425
134947.69,521771.2,-37.406
134947.33,521771.47,-37.407
134946.89,521771.16,-37.392
134948.97,521772.12,-37.436
134948.95,521771.88,-37.426
134948.08,521772.75,-37.457
134948.56,521771.7,-37.436
134947.77,521772.72,-37.432
134948.27,521771.3,-37.423
134948.16,521771.22,-37.437
134947.6,521771.6,-37.428
134947.05,521771.94,-37.438
134947.84,521770.38,-37.432
134946.84,521771.97,-37.429
134946.3,521771.47,-37.415
134946.48,521771.75,-37.448
134948.36,521772.06,-37.422
134949.1,521771.84,-37.438
134948.95,521772.1,-37.44
134948.42,521771.78,-37.457
134948.19,521771.94,-37.423
134948.22,521771.28,-37.42
134947.44,521772.34,-37.451
134948.52,521772.12,-37.428
134947.75,521770.47,-37.441
134946.8,521772.06,-37.435
134947.31,521770.88,-37.422
134946.8,521771.22,-37.419
134946.38,521771.66,-37.426
134948.86,521772.47,-37.393
134948.42,521772.3,-37.411
134948.06,521772.1,-37.385
134947.92,521771.97,-37.383
134947.67,521771.8,-37.39
134947.02,521772.12,-37.409
134947.34,521771.3,-37.426
134947.14,521771.34,-37.399
134949.3,521772.1,-37.428
134948.3,521772.3,-37.427
134947.69,521772.47,-37.427
134946.84,521772.12,-37.446
134947.53,521770.8,-37.439
134948.62,521772.4,-37.411
134947.58,521771.75,-37.4
134947.14,521772.7,-37.464
134949.27,521772.12,-37.409
134947.83,521772.6,-37.41
134947.19,521772.88,-37.466
134948.69,521772.44,-37.395
134948.14,521771.94,-37.408
134948.03,521771.88,-37.402
134947.0,521772.06,-37.404
134947.22,521771.53,-37.401
134946.8,521771.1,-37.41
134948.45,521772.4,-37.421
134948.23,521772.75,-37.437
134948.11,521772.7,-37.441
134948.58,521771.6,-37.423
134948.36,521771.47,-37.427
134947.73,521772.44,-37.425
134949.22,521772.1,-37.414
134948.89,521772.03,-37.456
134948.55,521770.94,-37.46
134946.92,521772.12,-37.424
134947.8,521770.44,-37.421
134947.38,521770.84,-37.428
134947.45,521770.72,-37.45
134948.47,521772.2,-37.399
134948.27,521772.22,-37.417
134947.73,521771.72,-37.402
134948.5,521772.12,-37.41
134947.75,521771.7,-37.412
134946.88,521772.0,-37.417
134949.08,521771.8,-37.432
134947.47,521773.06,-37.455
134947.53,521771.56,-37.443
134947.38,521770.9,-37.415
134948.2,521771.6,-37.41
134948.86,521772.38,-37.427
134948.19,521771.28,-37.424
134947.11,521772.16,-37.428
134946.8,521772.1,-37.442
134946.62,521771.84,-37.442
134946.28,521771.6,-37.418
134949.03,521772.1,-37.416
134949.27,521772.06,-37.422
134948.27,521772.3,-37.43
134948.4,521772.06,-37.429
134948.64,521771.7,-37.43
134948.23,521771.25,-37.44
134947.42,521772.3,-37.446
134946.97,521772.2,-37.453
134947.92,521770.38,-37.437
134947.16,521771.28,-37.44
134948.31,521772.16,-37.419
134948.25,521771.44,-37.399
134947.14,521772.12,-37.402
134948.61,521771.7,-37.425
134948.48,521771.6,-37.428
134947.77,521771.66,-37.431
134947.89,521770.38,-37.439
134948.5,521771.72,-37.437
134947.8,521772.7,-37.44
134949.34,521770.72,-37.455
134949.64,521770.94,-37.358
134949.27,521770.62,-37.475
134949.17,521770.56,-37.484
134950.8,521770.28,-37.477
134949.39,521771.47,-37.465
134949.31,521770.75,-37.464
134949.58,521769.5,-37.46
134949.88,521770.4,-37.462
134949.67,521769.34,-37.5
134949.7,521770.94,-37.381
134948.84,521770.4,-37.488
134950.88,521770.3,-37.481
134949.36,521770.6,-37.461
134949.28,521770.72,-37.467
134950.28,521770.62,-37.467
134949.64,521771.0,-37.4
134949.27,521769.94,-37.422
134950.12,521771.16,-37.459
134949.84,521769.03,-37.467
134949.9,521768.88,-37.463
134949.62,521770.84,-37.392
134949.58,521770.88,-37.394
134949.33,521771.0,-37.536
134948.9,521770.4,-37.476
134949.17,521769.9,-37.412
134948.81,521769.66,-37.395
134948.88,521769.53,-37.417
134950.38,521770.62,-37.453
134950.05,521770.4,-37.443
134949.12,521769.9,-37.414
134949.72,521770.2,-37.451
134948.98,521771.3,-37.446
134949.02,521771.16,-37.445
134948.75,521769.75,-37.438
134949.94,521769.0,-37.462
134950.03,521770.4,-37.442
134950.1,521771.12,-37.463
134948.84,521769.72,-37.416
134948.89,521769.6,-37.404
134948.77,521769.62,-37.399
134949.62,521771.0,-37.428
134949.53,521770.25,-37.438
134949.66,521770.12,-37.448
134949.95,521769.03,-37.477
134949.19,521770.06,-37.436
134949.2,521769.8,-37.424
134948.73,521770.44,-37.501
134949.66,521770.2,-37.434
134948.89,521769.72,-37.405
134949.55,521770.12,-37.438
134949.62,521770.25,-37.433
134949.02,521771.25,-37.439
134949.47,521770.22,-37.454
134950.14,521771.22,-37.454
134949.9,521770.44,-37.45
134950.9,521770.25,-37.493
134949.0,521771.12,-37.456
134948.72,521769.72,-37.415
134949.25,521769.8,-37.44
134949.66,521769.47,-37.467
134948.88,521769.66,-37.4
134948.5,521770.16,-37.472
134950.03,521771.2,-37.445
134949.6,521770.25,-37.426
134948.97,521771.22,-37.443
134949.31,521769.88,-37.423
134949.23,521770.0,-37.419
134948.94,521769.66,-37.406
134949.2,521769.78,-37.445
134949.14,521769.94,-37.41
134948.81,521769.6,-37.391
134949.72,521770.84,-37.395
134950.31,521770.72,-37.469
134950.36,521770.6,-37.457
134949.42,521771.53,-37.466
134949.03,521771.12,-37.464
134949.3,521770.0,-37.441
134949.69,521769.4,-37.478
134949.27,521769.88,-37.408
134950.45,521770.62,-37.457
134949.12,521771.22,-37.444
134948.89,521770.34,-37.48
134948.89,521769.53,-37.427
134949.78,521771.16,-37.498
134949.31,521771.5,-37.484
134948.98,521771.1,-37.478
134949.83,521768.9,-37.449
134949.69,521770.97,-37.389
134949.77,521770.84,-37.411
134950.17,521769.2,-37.491
134949.78,521768.94,-37.466
134949.6,521770.94,-37.38
134949.56,521770.97,-37.451
134949.33,521770.0,-37.442
134949.12,521770.03,-37.433
134949.77,521770.94,-37.396
134949.17,521770.0,-37.422
134949.81,521768.94,-37.448
134950.02,521770.44,-37.441
134949.64,521770.22,-37.424
134950.39,521770.75,-37.462
134950.27,521770.66,-37.467
134949.73,521770.16,-37.461
134948.94,521770.34,-37.478
134950.0,521771.22,-37.463
134949.33,521771.47,-37.477
134949.16,521770.0,-37.415
134949.55,521770.84,-37.443
134949.73,521771.03,-37.436
134949.12,521771.2,-37.445
134949.19,521769.94,-37.408
134949.02,521771.28,-37.445
134949.0,521769.6,-37.432
134949.75,521771.0,-37.428
134949.53,521770.2,-37.434
134950.78,521770.25,-37.481
134949.06,521769.9,-37.436
134948.7,521769.7,-37.428
134949.27,521770.75,-37.483
134949.88,521768.97,-37.442
134948.48,521770.1,-37.476
134950.81,521770.25,-37.478
134948.8,521769.75,-37.427
134949.73,521766.78,-37.407
134949.81,521766.66,-37.402
134949.7,521766.72,-37.396
134949.27,521766.38,-37.409
134949.84,521766.7,-37.408
134949.66,521766.72,-37.416
134949.73,521766.62,-37.401
134949.42,521766.34,-37.42
134949.36,521766.34,-37.423
134949.78,521766.72,-37.4
134949.67,521766.7,-37.408
134951.06,521767.75,-37.526
134951.19,521767.75,-37.481
134950.7,521767.97,-37.458
134950.23,521768.38,-37.469
134950.28,521767.56,-37.486
134950.39,521767.1,-37.464
134949.67,521767.44,-37.485
134949.48,521767.2,-37.458
134949.28,521767.78,-37.467
134950.05,521765.8,-37.518
134951.14,521767.75,-37.484
134950.61,521767.25,-37.469
134949.88,521768.16,-37.47
134950.17,521767.66,-37.467
134949.69,521767.34,-37.472
134949.39,521767.22,-37.472
134951.2,521767.7,-37.465
134950.7,521767.94,-37.462
134950.6,521767.88,-37.463
134950.9,521767.38,-37.46
134949.83,521768.22,-37.459
134949.48,521768.0,-37.458
134950.55,521767.84,-37.478
134949.81,521768.25,-37.468
134949.86,521768.1,-37.483
134949.52,521767.88,-37.464
134949.3,521766.47,-37.464
134949.4,521766.5,-37.447
134949.66,521766.66,-37.44
134949.33,521766.28,-37.439
134950.22,521766.8,-37.438
134949.83,521767.47,-37.455
134950.0,521766.9,-37.447
134949.19,521767.72,-37.449
134949.8,521766.62,-37.405
134949.45,521766.34,-37.436
134949.42,521766.47,-37.439
134949.94,521768.3,-37.437
134950.0,521768.22,-37.448
134950.16,521766.78,-37.435
134949.48,521767.94,-37.462
134949.11,521767.72,-37.454
134949.72,521766.8,-37.434
134949.38,521767.06,-37.464
134950.92,521767.56,-37.519
134950.36,521767.9,-37.494
134949.34,521766.25,-37.449
134949.45,521766.28,-37.441
134951.19,521767.6,-37.473
134949.11,521767.62,-37.46
134950.62,521767.94,-37.457
134950.58,521767.22,-37.463
134950.22,521767.72,-37.469
134950.73,521768.0,-37.465
134950.31,521768.38,-37.463
134949.45,521767.03,-37.471
134948.61,521766.8,-37.474
134951.23,521767.53,-37.483
134950.14,521768.44,-37.478
134948.7,521766.88,-37.463
134950.55,521767.8,-37.489
134950.14,521767.6,-37.482
134949.84,521766.75,-37.412
134949.73,521766.66,-37.398
134949.55,521768.03,-37.452
134950.06,521766.9,-37.435
134950.2,521767.0,-37.447
134949.39,521766.3,-37.424
134949.31,521766.44,-37.429
134949.77,521766.53,-37.422
134950.55,521767.2,-37.448
134949.4,521766.28,-37.434
134949.81,521766.53,-37.43
134950.17,521766.78,-37.454
134949.66,521766.78,-37.431
134949.88,521768.28,-37.452
134949.84,521766.6,-37.412
134950.84,521767.47,-37.485
134950.23,521768.47,-37.464
134950.55,521767.97,-37.469
134950.47,521767.25,-37.459
134950.1,521767.03,-37.46
134949.12,521767.78,-37.459
134951.25,521767.56,-37.472
134950.03,521768.16,-37.459
134950.14,521767.72,-37.474
134949.53,521767.84,-37.474
134949.17,521767.62,-37.466
134949.4,521767.03,-37.464
134950.83,521767.4,-37.48
134950.23,521767.56,-37.47
134949.4,521767.22,-37.469
134949.19,521767.6,-37.476
134948.66,521766.78,-37.454
134949.39,521766.22,-37.447
134949.98,521768.3,-37.443
134950.56,521767.1,-37.454
134949.88,521767.38,-37.431
134950.19,521766.9,-37.437
134950.08,521767.0,-37.454
134948.72,521766.84,-37.456
134949.34,521766.3,-37.426
134949.89,521767.34,-37.44
134949.31,521766.5,-37.462
134950.47,521767.2,-37.454
134950.55,521767.06,-37.448
134948.94,521767.44,-37.447
134950.56,521767.25,-37.462
134950.11,521767.7,-37.477
134949.56,521767.2,-37.463
134950.88,521767.47,-37.481
134950.2,521767.75,-37.477
134950.12,521767.03,-37.466
134949.2,521767.78,-37.462
134949.33,521766.4,-37.412
134949.44,521766.8,-37.552
134951.17,521767.62,-37.472
134950.61,521767.97,-37.464
134950.5,521767.88,-37.468
134949.83,521768.16,-37.472
134950.12,521767.66,-37.469
134949.47,521767.1,-37.467
134950.4,521767.16,-37.469
134950.03,521766.94,-37.452
134949.36,521767.2,-37.466
134950.17,521767.25,-37.539
134949.25,521766.3,-37.432
134950.5,521767.06,-37.441
134949.97,521768.12,-37.456
134950.27,521766.88,-37.45
134950.1,521766.84,-37.428
134949.77,521766.8,-37.431
134948.88,521767.4,-37.444
134951.69,521764.47,-37.492
134951.9,521764.47,-37.478
134951.8,521764.44,-37.469
134951.9,521764.4,-37.474
134951.73,521764.47,-37.489
134952.05,521765.84,-37.523
134951.97,521765.88,-37.506
134951.94,521764.47,-37.485
134951.92,521764.44,-37.48
134951.56,521765.7,-37.506
134951.8,521764.5,-37.474
134952.06,521765.78,-37.534
134951.73,521764.53,-37.503
134952.12,521764.72,-37.502
134951.77,521764.4,-37.481
134951.52,521768.72,-37.522
134951.58,521767.94,-37.464
134951.97,521768.22,-37.484
134951.67,521768.75,-37.475
134951.2,521768.94,-37.463
134951.33,521768.5,-37.477
134950.62,521769.47,-37.471
134951.25,521767.78,-37.466
134950.9,521768.06,-37.476
134951.06,521768.84,-37.46
134952.14,521769.84,-37.481
134952.1,521768.28,-37.463
134951.36,521769.25,-37.469
134951.67,521768.7,-37.48
134951.58,521768.0,-37.485
134951.28,521768.47,-37.481
134950.19,521769.16,-37.483
134950.25,521768.5,-37.468
134952.02,521768.2,-37.473
134951.23,521768.97,-37.469
134951.36,521768.5,-37.483
134951.22,521768.44,-37.478
134950.92,521768.94,-37.463
134951.53,521767.94,-37.484
134951.97,521769.44,-37.456
134951.73,521769.53,-37.464
134951.12,521769.06,-37.432
134950.98,521768.97,-37.456
134951.06,521768.9,-37.446
134950.97,521768.84,-37.465
134950.77,521769.53,-37.495
134951.94,521769.47,-37.409
134951.95,521769.6,-37.445
134951.78,521769.53,-37.434
134951.7,521769.47,-37.452
134951.45,521769.3,-37.451
134951.03,521769.1,-37.445
134951.14,521768.97,-37.436
134951.5,521769.28,-37.448
134951.5,521769.16,-37.448
134951.16,521769.12,-37.436
134951.11,521768.88,-37.453
134951.31,521768.38,-37.45
134951.88,521769.44,-37.415
134951.89,521769.62,-37.439
134952.12,521769.8,-37.476
134952.02,521768.94,-37.496
134950.67,521769.4,-37.473
134950.98,521768.06,-37.472
134950.9,521768.2,-37.477
134951.67,521768.0,-37.472
134950.98,521769.1,-37.475
134950.7,521768.75,-37.48
134950.84,521768.16,-37.483
134950.33,521768.53,-37.472
134951.47,521769.16,-37.442
134951.77,521769.56,-37.46
134951.34,521769.97,-37.485
134952.03,521768.3,-37.492
134951.97,521768.12,-37.481
134950.61,521769.5,-37.488
134950.73,521768.72,-37.478
134951.16,521767.78,-37.489
134952.12,521768.16,-37.488
134951.81,521768.7,-37.481
134951.89,521769.5,-37.412
134952.11,521769.75,-37.471
134951.44,521770.03,-37.485
134951.98,521768.3,-37.503
134951.06,521769.78,-37.477
134950.58,521769.47,-37.483
134950.34,521768.47,-37.464
134951.0,521769.7,-37.487
134951.81,521769.47,-37.426
134951.2,521769.1,-37.434
134951.34,521770.0,-37.491
134950.9,521768.94,-37.471
134950.5,521769.38,-37.475
134952.08,521769.8,-37.497
134951.98,521769.5,-37.433
134951.22,521769.06,-37.426
134951.02,521769.1,-37.453
134950.97,521768.9,-37.451
134951.8,521768.62,-37.503
134952.11,521768.84,-37.504
134951.8,521769.44,-37.439
134951.42,521769.22,-37.44
134951.23,521769.03,-37.436
134951.33,521767.94,-37.533
134951.52,521769.34,-37.462
134951.39,521769.25,-37.466
134951.52,521769.22,-37.444
134951.6,521767.84,-37.486
134952.08,521768.94,-37.484
134950.92,521768.03,-37.487
134952.03,521769.75,-37.485
134951.78,521769.6,-37.465
134951.05,521769.12,-37.459
134950.94,521768.22,-37.474
134952.05,521768.12,-37.475
134951.23,521769.2,-37.463
134950.52,521769.44,-37.489
134951.72,521768.66,-37.477
134951.03,521769.72,-37.484
134950.69,521768.7,-37.475
134951.7,521768.6,-37.501
134950.66,521768.7,-37.478
134951.22,521770.5,-37.501
134951.03,521768.94,-37.445
134950.6,521769.38,-37.452
134952.02,521768.12,-37.488
134951.64,521767.84,-37.484
134951.75,521770.22,-37.507
134951.94,521769.62,-37.444
134949.67,521772.38,-37.468
134948.66,521773.66,-37.46
134948.6,521772.94,-37.477
134948.75,521774.66,-37.413
134948.92,521774.06,-37.407
134948.42,521774.3,-37.375
134948.53,521773.84,-37.41
134948.89,521772.47,-37.408
134949.11,521774.1,-37.412
134948.19,521773.6,-37.421
134949.7,521774.53,-37.438
134949.03,521774.97,-37.421
134950.31,521773.53,-37.423
134949.78,521773.84,-37.443
134948.83,521772.5,-37.392
134947.81,521773.44,-37.435
134949.66,521773.78,-37.446
